CREATED_AT_DATE,CREATED_AT_HOUR,CONTACT_DATA_FULL_NAME,INCREMENTAL_LEAD_CODE,CONTACT_DATA_INCREMENTAL_CONTACT_CODE,CONTACT_DATA_MOBILE_PHONE,CONTACT_DATA_PHONE,CONTACT_DATA_EMAIL,LEAD_STATUS_DATA_NAME,TIPO_MATRICULA,CONTACT_DATA_ADNETWORK_NAME,CAMPAIGN_DATA_NAME,ENROLLMENT_DATA_FIRST_PAY,ENROLLMENT_DATA_DATE_FIRST_PAY_DATE,ENROLLMENT_DATA_DATE_FIRST_PAY_HOUR,ENROLLMENT_DATA_DATE_ENROLLED_DATE,ENROLLMENT_DATA_DATE_ENROLLED_HOUR,ENROLLMENT_DATA_AMOUNT_PAYED,ENROLLMENT_DATA_AMOUNT_CONTRACT,DURATION_START_DATE,CONTACT_DATA_DOCUMENT_ID,SALES_ADVISOR_FULL_NAME,PROGRAMA_CRM,USERNAME,INCREMENTAL_USER_CODE,INTERNAL_USER_ID,Ultima_Fecha_Ingreso_DATE,Ultima_Fecha_Ingreso_HOUR,Cantidad_Asistencias,Tiene_Ingreso,ADDRESS,NEIGHBORHOOD,GENDER,LOCALITY,DOCUMENT_TYPE,SOCIOECONOMIC_LEVEL,BIRTHDAY,EDAD_EXACTA,ALERTA_SIN_USUARIO_SIS,_POBLACION,DOCTYPE,NOMBRE_SIS,DOCUMENTO_SIS,PROGRAMA_SIS,CARRIL,GRUPO,FECHA_INICIO_GRUPO,FECHA_FIN_GRUPO,NOTA,ESTADO_PUBLICACION,ESTADO_APROBACION,PROGRESO,GROUP_ID,PROGRAM_ID,ESTADO_ACADEMICO
2026-08-22,21:30:00,Estudiante Demo 1800,503630,513630,3858958276,,demo1799@correo-demo.com,Matriculado,MATRICULADO,organico,WhatsApp Directo,True,2026-08-22,09:00:00,2026-08-22,09:00:00,1800000,1800000,2026-09-05,526277835,Andrés Torres,T.L en Procesamiento y Digitación de Datos,user1799,SIS101799,82723e64296b4b41a4e56ede,2026-09-23,15:30:00,2,NO,Calle 123 # 38-58,Barrio 20,F,Mosquera,cc,2,2009-09-23,17,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1800,526277835,Técnico Laboral en Procesamiento y Digitación de Datos,PRESENCIAL,Grupo-243-M3,08/09/2026,08/10/2026,0.0,False,False,completado,d14f4fdf581247e6bf4ec735,0f3dba752aa64aee859227e8,Activo
2026-08-22,21:30:00,Estudiante Demo 1800,503630,513630,3858958276,,demo1799@correo-demo.com,Matriculado,MATRICULADO,organico,WhatsApp Directo,True,2026-08-22,09:00:00,2026-08-22,09:00:00,1800000,1800000,2026-09-05,526277835,Andrés Torres,T.L en Procesamiento y Digitación de Datos,user1799,SIS101799,82723e64296b4b41a4e56ede,2026-09-23,15:30:00,2,NO,Calle 123 # 38-58,Barrio 20,F,Mosquera,cc,2,2009-09-23,17,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1800,526277835,Técnico Laboral en Procesamiento y Digitación de Datos,PRESENCIAL,Grupo-814-M4,08/09/2026,08/10/2026,0.0,False,False,no_iniciado,3fb69854f7a6467c915dd183,43e66032caa8483bac47ee77,Activo
2026-08-22,21:30:00,Estudiante Demo 1800,503630,513630,3858958276,,demo1799@correo-demo.com,Matriculado,MATRICULADO,organico,WhatsApp Directo,True,2026-08-22,09:00:00,2026-08-22,09:00:00,1800000,1800000,2026-09-05,526277835,Andrés Torres,T.L en Procesamiento y Digitación de Datos,user1799,SIS101799,82723e64296b4b41a4e56ede,2026-09-23,15:30:00,2,NO,Calle 123 # 38-58,Barrio 20,F,Mosquera,cc,2,2009-09-23,17,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1800,526277835,Técnico Laboral en Procesamiento y Digitación de Datos,SEMIPRESENCIAL,Grupo-382-M5,08/09/2026,08/10/2026,0.0,False,False,completado,a9662c9a76ca4bf29f2e38ba,91d2cbeba4254aa1ae4e9611,Activo
2026-03-08,12:12:00,Estudiante Demo 1801,503631,513631,3470113499,,demo1800@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-03-08,09:00:00,2026-03-08,09:00:00,2400000,2400000,2026-03-22,288379078,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,user1800,SIS101800,54a99a86f5e2441fb994e57c,2026-09-07,15:30:00,7,SI,Calle 57 # 6-22,Barrio 32,M,Soacha,cc,4,1994-09-23,32,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 1801,288379078,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-949-M1,12/03/2026,11/04/2026,4.4,True,True,completado,4e187798df7044fd891aec7c,21c021b4a77044159a3a88ce,Activo
2026-03-08,12:12:00,Estudiante Demo 1801,503631,513631,3470113499,,demo1800@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-03-08,09:00:00,2026-03-08,09:00:00,2400000,2400000,2026-03-22,288379078,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,user1800,SIS101800,54a99a86f5e2441fb994e57c,2026-09-07,15:30:00,7,SI,Calle 57 # 6-22,Barrio 32,M,Soacha,cc,4,1994-09-23,32,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 1801,288379078,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-873-M2,12/03/2026,11/04/2026,3.7,True,True,en_progreso,8c2ce5b514a54469b2538dbc,581ccc1edb674c58b8e60a80,Activo
2026-03-08,12:12:00,Estudiante Demo 1801,503631,513631,3470113499,,demo1800@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-03-08,09:00:00,2026-03-08,09:00:00,2400000,2400000,2026-03-22,288379078,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,user1800,SIS101800,54a99a86f5e2441fb994e57c,2026-09-07,15:30:00,7,SI,Calle 57 # 6-22,Barrio 32,M,Soacha,cc,4,1994-09-23,32,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 1801,288379078,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-235-M3,12/03/2026,11/04/2026,4.7,True,True,completado,987dca9ddc3d4c3db5df84db,3fa3e87ae397465fa990c43e,Activo
2026-03-08,12:12:00,Estudiante Demo 1801,503631,513631,3470113499,,demo1800@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-03-08,09:00:00,2026-03-08,09:00:00,2400000,2400000,2026-03-22,288379078,Laura Jiménez,Técnico Laboral en Auxiliar Administrativo,user1800,SIS101800,54a99a86f5e2441fb994e57c,2026-09-07,15:30:00,7,SI,Calle 57 # 6-22,Barrio 32,M,Soacha,cc,4,1994-09-23,32,NO,extranjero,CE Cédula de Extranjería,Estudiante Demo 1801,288379078,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-984-M4,12/03/2026,11/04/2026,4.4,True,False,en_progreso,ea0bbc55107541e78b88a73f,16289b8ffc284695872340d2,Activo
2025-12-04,19:21:00,Estudiante Demo 1802,503632,513632,3576063803,,demo1801@correo-demo.com,Prematriculado,PREMATRICULADO,,Google Search Oct,True,2025-12-04,09:00:00,,,435668,2100000,2025-12-18,167114084,Sebastián Ruiz,T.L. en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 115 # 2-63,Barrio 34,F,Chía,cc,5,1994-09-23,32,NO,,,,,,,,,,,,,,,,
2026-03-17,06:13:00,Estudiante Demo 1803,503634,513634,3864042631,,demo1802@correo-demo.com,Matriculado,MATRICULADO,facebook,TikTok Ads,True,2026-03-17,09:00:00,2026-03-17,09:00:00,1800000,1800000,2026-03-31,305383696,Sebastián Ruiz,T.L. en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 98 # 10-77,Barrio 6,F,Mosquera,cc,4,1985-09-23,41,SI,,,,,,,,,,,,,,,,
2026-03-18,16:19:00,Estudiante Demo 1804,503636,513636,3958781496,,demo1803@correo-demo.com,Matriculado,MATRICULADO,,TikTok Ads,True,2026-03-18,09:00:00,2026-03-18,09:00:00,2100000,2100000,2026-04-01,311735861,Laura Jiménez,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user1803,SIS101803,de7e5580101d4360a089988d,2026-09-05,15:30:00,7,SI,Calle 102 # 53-78,Barrio 5,M,Chía,cc,4,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1804,311735861,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-888-M1,06/04/2026,06/05/2026,4.5,True,True,en_progreso,79be18e09c2247a88285c4c2,e694d1399da24ce3b9f72db9,Activo
2026-03-18,16:19:00,Estudiante Demo 1804,503636,513636,3958781496,,demo1803@correo-demo.com,Matriculado,MATRICULADO,,TikTok Ads,True,2026-03-18,09:00:00,2026-03-18,09:00:00,2100000,2100000,2026-04-01,311735861,Laura Jiménez,Técnico Laboral en Auxiliar de Mercadeo y Ventas,user1803,SIS101803,de7e5580101d4360a089988d,2026-09-05,15:30:00,7,SI,Calle 102 # 53-78,Barrio 5,M,Chía,cc,4,1999-09-23,27,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1804,311735861,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-177-M2,06/04/2026,06/05/2026,4.6,True,False,en_progreso,392429b477ee440cb4fe8050,83d1726c1bca49788ba2f4bf,Activo
2026-02-03,07:20:00,Estudiante Demo 1805,503638,513638,3119378213,,demo1804@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-02-03,09:00:00,2026-02-03,09:00:00,2650000,2650000,2026-02-17,789341054,Sebastián Ruiz,Técnico laboral en procesamiento de datos,user1804,SIS101804,19754d8c13f34bafb7315d98,2026-08-31,15:30:00,5,SI,Calle 139 # 12-71,Barrio 24,F,Cota,cc,2,1992-09-23,34,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1805,789341054,Técnico laboral en procesamiento de datos,PRESENCIAL,Grupo-615-M1,12/02/2026,14/03/2026,0.0,False,False,no_iniciado,1d9106052d004de485b104c1,e78164b8fe1f4b368d93fc01,En proceso
2026-02-03,07:20:00,Estudiante Demo 1805,503638,513638,3119378213,,demo1804@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-02-03,09:00:00,2026-02-03,09:00:00,2650000,2650000,2026-02-17,789341054,Sebastián Ruiz,Técnico laboral en procesamiento de datos,user1804,SIS101804,19754d8c13f34bafb7315d98,2026-08-31,15:30:00,5,SI,Calle 139 # 12-71,Barrio 24,F,Cota,cc,2,1992-09-23,34,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1805,789341054,Técnico laboral en procesamiento de datos,VIRTUAL,Grupo-510-M2,12/02/2026,14/03/2026,0.0,False,False,no_iniciado,645c0e22805749ceb8e445f8,9b1abc36e714487fae78ab19,En proceso
2026-02-03,07:20:00,Estudiante Demo 1805,503638,513638,3119378213,,demo1804@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-02-03,09:00:00,2026-02-03,09:00:00,2650000,2650000,2026-02-17,789341054,Sebastián Ruiz,Técnico laboral en procesamiento de datos,user1804,SIS101804,19754d8c13f34bafb7315d98,2026-08-31,15:30:00,5,SI,Calle 139 # 12-71,Barrio 24,F,Cota,cc,2,1992-09-23,34,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1805,789341054,Técnico laboral en procesamiento de datos,VIRTUAL,Grupo-118-M3,12/02/2026,14/03/2026,3.9,True,True,completado,8a623ab3a2f94d968a4f45c0,0150b2701dc7449187ead5cd,En proceso
2026-02-03,07:20:00,Estudiante Demo 1805,503638,513638,3119378213,,demo1804@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-02-03,09:00:00,2026-02-03,09:00:00,2650000,2650000,2026-02-17,789341054,Sebastián Ruiz,Técnico laboral en procesamiento de datos,user1804,SIS101804,19754d8c13f34bafb7315d98,2026-08-31,15:30:00,5,SI,Calle 139 # 12-71,Barrio 24,F,Cota,cc,2,1992-09-23,34,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1805,789341054,Técnico laboral en procesamiento de datos,VIRTUAL,Grupo-209-M4,12/02/2026,14/03/2026,4.8,True,False,en_progreso,a9a74de0b78e456183eff3aa,8fe83e2381d14575b1d1e326,En proceso
2025-12-29,17:34:00,Estudiante Demo 1806,503641,513641,3194515527,,demo1805@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-29,09:00:00,2025-12-29,09:00:00,2100000,2100000,2026-01-12,899112691,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user1805,SIS101805,984cdae86783420880397e86,2026-08-31,15:30:00,2,SI,Calle 22 # 37-31,Barrio 21,F,Soacha,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1806,899112691,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-312-M1,05/01/2026,04/02/2026,0.0,False,False,completado,4bbbd298c0b44e388cd8c029,968804cbb51b40839b9f0f65,Activo
2025-12-29,17:34:00,Estudiante Demo 1806,503641,513641,3194515527,,demo1805@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-29,09:00:00,2025-12-29,09:00:00,2100000,2100000,2026-01-12,899112691,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user1805,SIS101805,984cdae86783420880397e86,2026-08-31,15:30:00,2,SI,Calle 22 # 37-31,Barrio 21,F,Soacha,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1806,899112691,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-309-M2,05/01/2026,04/02/2026,4.0,True,True,no_iniciado,f8b36ee168be43628999dda6,91c3774802464298abd5fb1d,Activo
2025-12-29,17:34:00,Estudiante Demo 1806,503641,513641,3194515527,,demo1805@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-29,09:00:00,2025-12-29,09:00:00,2100000,2100000,2026-01-12,899112691,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user1805,SIS101805,984cdae86783420880397e86,2026-08-31,15:30:00,2,SI,Calle 22 # 37-31,Barrio 21,F,Soacha,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1806,899112691,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-752-M3,05/01/2026,04/02/2026,3.7,True,True,completado,7261dec67d6049009edd2572,92daae4667214c8ba08bef02,Activo
2025-12-29,17:34:00,Estudiante Demo 1806,503641,513641,3194515527,,demo1805@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-29,09:00:00,2025-12-29,09:00:00,2100000,2100000,2026-01-12,899112691,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user1805,SIS101805,984cdae86783420880397e86,2026-08-31,15:30:00,2,SI,Calle 22 # 37-31,Barrio 21,F,Soacha,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1806,899112691,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-569-M4,05/01/2026,04/02/2026,0.0,False,False,completado,0fb413713d804bd1a4857962,a2d27a6ab7ec4594bf0e64dc,Activo
2025-12-29,17:34:00,Estudiante Demo 1806,503641,513641,3194515527,,demo1805@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-29,09:00:00,2025-12-29,09:00:00,2100000,2100000,2026-01-12,899112691,Sebastián Ruiz,Técnico Laboral en Auxiliar Administrativo,user1805,SIS101805,984cdae86783420880397e86,2026-08-31,15:30:00,2,SI,Calle 22 # 37-31,Barrio 21,F,Soacha,cc,4,1989-09-23,37,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1806,899112691,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-704-M5,05/01/2026,04/02/2026,0.0,False,False,en_progreso,676cf54c66c54ec894b447c8,67c228b2b51343fe9daf5d99,Activo
2026-07-20,19:14:00,Estudiante Demo 1807,503643,513643,3467703975,,demo1806@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-07-20,09:00:00,2026-07-20,09:00:00,2400000,2400000,2026-08-03,680083147,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user1806,SIS101806,e7f89c529f17450a940588d9,2026-09-16,15:30:00,9,SI,Calle 107 # 77-11,Barrio 37,F,Funza,cc,5,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1807,680083147,Técnico Laboral en Auxiliar Administrativo,PRESENCIAL,Grupo-996-M1,06/08/2026,05/09/2026,3.7,True,False,completado,4e258f49e86d4886998eca1e,829e3d8af27b4f659b266b52,Graduado
2026-07-20,19:14:00,Estudiante Demo 1807,503643,513643,3467703975,,demo1806@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-07-20,09:00:00,2026-07-20,09:00:00,2400000,2400000,2026-08-03,680083147,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user1806,SIS101806,e7f89c529f17450a940588d9,2026-09-16,15:30:00,9,SI,Calle 107 # 77-11,Barrio 37,F,Funza,cc,5,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1807,680083147,Técnico Laboral en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-614-M2,06/08/2026,05/09/2026,4.1,True,True,no_iniciado,66c7379142cc474d9141664a,27fdb35ef5714eb4a503c6b8,Graduado
2026-07-20,19:14:00,Estudiante Demo 1807,503643,513643,3467703975,,demo1806@correo-demo.com,Matriculado,MATRICULADO,google,Facebook Ads Sept,True,2026-07-20,09:00:00,2026-07-20,09:00:00,2400000,2400000,2026-08-03,680083147,Julián Herrera,Técnico Laboral en Auxiliar Administrativo,user1806,SIS101806,e7f89c529f17450a940588d9,2026-09-16,15:30:00,9,SI,Calle 107 # 77-11,Barrio 37,F,Funza,cc,5,1998-09-23,28,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1807,680083147,Técnico Laboral en Auxiliar Administrativo,VIRTUAL,Grupo-742-M3,06/08/2026,05/09/2026,4.5,True,True,no_iniciado,de5da72d9a6949b087399fed,6b26c0246e674abfb780b94a,Graduado
2025-12-08,11:30:00,Estudiante Demo 1808,503644,513644,3228781097,,demo1807@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2025-12-08,09:00:00,2025-12-08,09:00:00,1800000,1800000,2025-12-22,739459322,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user1807,SIS101807,3e21d83fa1c846e6978d6f82,2026-08-26,15:30:00,9,SI,Calle 132 # 63-4,Barrio 35,M,Mosquera,cc,2,1984-09-23,42,NO,extranjero,PS Pasaporte,Estudiante Demo 1808,739459322,Técnico Laboral en Auxiliar de Mercadeo y Ventas,SEMIPRESENCIAL,Grupo-515-M1,12/12/2025,11/01/2026,0.0,False,False,en_progreso,cd4ff2ddc2614783a0764830,bfa3b00feee4414e8301c22f,Activo
2025-12-08,11:30:00,Estudiante Demo 1808,503644,513644,3228781097,,demo1807@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2025-12-08,09:00:00,2025-12-08,09:00:00,1800000,1800000,2025-12-22,739459322,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user1807,SIS101807,3e21d83fa1c846e6978d6f82,2026-08-26,15:30:00,9,SI,Calle 132 # 63-4,Barrio 35,M,Mosquera,cc,2,1984-09-23,42,NO,extranjero,PS Pasaporte,Estudiante Demo 1808,739459322,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-857-M2,12/12/2025,11/01/2026,3.3,True,True,en_progreso,8693e16cc0ce436b8984c408,196dbee849f54ebd8e65f595,Activo
2025-12-08,11:30:00,Estudiante Demo 1808,503644,513644,3228781097,,demo1807@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2025-12-08,09:00:00,2025-12-08,09:00:00,1800000,1800000,2025-12-22,739459322,Andrés Torres,T.L en Auxiliar de Mercadeo y Ventas,user1807,SIS101807,3e21d83fa1c846e6978d6f82,2026-08-26,15:30:00,9,SI,Calle 132 # 63-4,Barrio 35,M,Mosquera,cc,2,1984-09-23,42,NO,extranjero,PS Pasaporte,Estudiante Demo 1808,739459322,Técnico Laboral en Auxiliar de Mercadeo y Ventas,PRESENCIAL,Grupo-300-M3,12/12/2025,11/01/2026,4.4,True,False,completado,9a6d1c25a40442c6a0707f94,eb7b9403fccb47d98c8520b0,Activo
2026-05-13,08:27:00,Estudiante Demo 1809,503647,513647,3575775153,,demo1808@correo-demo.com,Matriculado,MATRICULADO,organico,WhatsApp Directo,True,2026-05-13,09:00:00,2026-05-13,09:00:00,2650000,2650000,2026-05-27,1090928867,Julián Herrera,T.L. en Auxiliar Administrativo,user1808,SIS101808,784d314955484630b89c72ee,2026-09-22,15:30:00,8,SI,Calle 21 # 78-40,Barrio 7,M,Soacha,cc,3,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1809,1090928867,Técnico Laboral. en Auxiliar Administrativo,SEMIPRESENCIAL,Grupo-682-M1,27/05/2026,26/06/2026,3.8,True,True,en_progreso,e671e9f8ef0640e7ade19172,1d674afd7b86473aaed759d7,Activo
2025-12-27,14:33:00,Estudiante Demo 1810,503650,513650,3104270744,,demo1809@correo-demo.com,Matriculado,MATRICULADO,facebook,Referidos,True,2025-12-27,09:00:00,2025-12-27,09:00:00,2100000,2100000,2026-01-10,931891637,Andrés Torres,T.L. en Auxiliar Administrativo,No Registrado,,,,,0,NO,Calle 42 # 7-28,Barrio 31,M,Cota,ppt,1,1990-09-23,36,SI,,,,,,,,,,,,,,,,
2026-08-17,06:56:00,Estudiante Demo 1811,503652,513652,3651487367,,demo1810@correo-demo.com,Matriculado,MATRICULADO,google,Google Search Oct,True,2026-08-17,09:00:00,2026-08-17,09:00:00,2650000,2650000,2026-08-31,484131864,Julián Herrera,Técnico laboral en procesamiento de datos,user1810,SIS101810,bcf73fc6236742569e02803e,2026-09-11,15:30:00,0,NO,Calle 14 # 6-18,Barrio 38,M,Chía,cc,3,2007-09-23,19,NO,,,,,,,,,,,,,,,,
2026-01-30,21:01:00,Estudiante Demo 1812,503653,513653,3166344218,,demo1811@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-01-30,09:00:00,2026-01-30,09:00:00,2400000,2400000,2026-02-13,946010606,Camila Rojas,T.L en Procesamiento y Digitación de Datos,user1811,SIS101811,e9783d0d35af436b8f9745e1,2026-08-31,15:30:00,6,SI,Calle 27 # 58-2,Barrio 27,F,Mosquera,cc,2,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1812,946010606,Técnico Laboral en Procesamiento y Digitación de Datos,PRESENCIAL,Grupo-618-M1,08/02/2026,10/03/2026,0.0,False,False,en_progreso,74b3f88845e44e0b8baf3c31,5cc6926a08cd491abc1cca46,Graduado
2026-01-30,21:01:00,Estudiante Demo 1812,503653,513653,3166344218,,demo1811@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-01-30,09:00:00,2026-01-30,09:00:00,2400000,2400000,2026-02-13,946010606,Camila Rojas,T.L en Procesamiento y Digitación de Datos,user1811,SIS101811,e9783d0d35af436b8f9745e1,2026-08-31,15:30:00,6,SI,Calle 27 # 58-2,Barrio 27,F,Mosquera,cc,2,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1812,946010606,Técnico Laboral en Procesamiento y Digitación de Datos,VIRTUAL,Grupo-680-M2,08/02/2026,10/03/2026,4.0,True,True,en_progreso,eda81a3b18cc4238a915aa12,fc4adc81241a4e90ac0def7c,Graduado
2026-01-30,21:01:00,Estudiante Demo 1812,503653,513653,3166344218,,demo1811@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-01-30,09:00:00,2026-01-30,09:00:00,2400000,2400000,2026-02-13,946010606,Camila Rojas,T.L en Procesamiento y Digitación de Datos,user1811,SIS101811,e9783d0d35af436b8f9745e1,2026-08-31,15:30:00,6,SI,Calle 27 # 58-2,Barrio 27,F,Mosquera,cc,2,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1812,946010606,Técnico Laboral en Procesamiento y Digitación de Datos,VIRTUAL,Grupo-987-M3,08/02/2026,10/03/2026,3.1,True,True,en_progreso,be47837e058f488e8f6cbdeb,cb04b744005940d2b71c0846,Graduado
2026-01-30,21:01:00,Estudiante Demo 1812,503653,513653,3166344218,,demo1811@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-01-30,09:00:00,2026-01-30,09:00:00,2400000,2400000,2026-02-13,946010606,Camila Rojas,T.L en Procesamiento y Digitación de Datos,user1811,SIS101811,e9783d0d35af436b8f9745e1,2026-08-31,15:30:00,6,SI,Calle 27 # 58-2,Barrio 27,F,Mosquera,cc,2,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1812,946010606,Técnico Laboral en Procesamiento y Digitación de Datos,VIRTUAL,Grupo-365-M4,08/02/2026,10/03/2026,4.0,True,True,no_iniciado,65e6f5b4e3ff470ab5e73c91,aee9dc2c8285403fb55073ea,Graduado
2026-01-30,21:01:00,Estudiante Demo 1812,503653,513653,3166344218,,demo1811@correo-demo.com,Matriculado,MATRICULADO,organico,Facebook Ads Sept,True,2026-01-30,09:00:00,2026-01-30,09:00:00,2400000,2400000,2026-02-13,946010606,Camila Rojas,T.L en Procesamiento y Digitación de Datos,user1811,SIS101811,e9783d0d35af436b8f9745e1,2026-08-31,15:30:00,6,SI,Calle 27 # 58-2,Barrio 27,F,Mosquera,cc,2,2001-09-23,25,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1812,946010606,Técnico Laboral en Procesamiento y Digitación de Datos,SEMIPRESENCIAL,Grupo-259-M5,08/02/2026,10/03/2026,0.0,False,False,completado,f1238865c80046fba97a74f6,5f152ed293a64403828d010c,Graduado
2026-07-04,15:24:00,Estudiante Demo 1813,503655,513655,3125351644,,demo1812@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-07-04,09:00:00,2026-07-04,09:00:00,2100000,2100000,2026-07-18,971615381,Valentina Gómez,T.L. en Contabilidad y Finanzas,user1812,SIS101812,053470ee5bd24cffa8e1b0a0,2026-08-29,15:30:00,5,SI,Calle 63 # 14-30,Barrio 25,M,Funza,cc,1,1988-09-23,38,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1813,971615381,Técnico Laboral. en Contabilidad y Finanzas,VIRTUAL,Grupo-420-M1,08/07/2026,07/08/2026,0.0,False,False,completado,581dee40e0614b11978ef63a,3b18217fd2b14853a92132ab,Graduado
2026-07-04,15:24:00,Estudiante Demo 1813,503655,513655,3125351644,,demo1812@correo-demo.com,Matriculado,MATRICULADO,organico,TikTok Ads,True,2026-07-04,09:00:00,2026-07-04,09:00:00,2100000,2100000,2026-07-18,971615381,Valentina Gómez,T.L. en Contabilidad y Finanzas,user1812,SIS101812,053470ee5bd24cffa8e1b0a0,2026-08-29,15:30:00,5,SI,Calle 63 # 14-30,Barrio 25,M,Funza,cc,1,1988-09-23,38,NO,nacional,Cédula de Ciudadanía,Estudiante Demo 1813,971615381,Técnico Laboral. en Contabilidad y Finanzas,VIRTUAL,Grupo-845-M2,08/07/2026,07/08/2026,4.8,True,True,en_progreso,f161ef71f1a244569ececc51,2671f14c2a574b6fb317d605,Graduado
